,FLARE_TYPE,COINCIDENCE,MEANGBZ_1,MEANGBZ_2,MEANGBZ_3,MEANGBZ_4,MEANGBZ_5,MEANGBZ_6,MEANGBZ_7,MEANGBZ_8,MEANGBZ_9,MEANGBZ_10,MEANGBZ_11,MEANGBZ_12,MEANGBZ_13,MEANGBZ_14,MEANGBZ_15,MEANGBZ_16,MEANGBZ_17,MEANGBZ_18,MEANGBZ_19,MEANGBZ_20,MEANGBZ_21,MEANGBZ_22,MEANGBZ_23,MEANGBZ_24,MEANGBZ_25,MEANGBZ_26,MEANGBZ_27,MEANGBZ_28,MEANGBZ_29,MEANGBZ_30,MEANGBZ_31,MEANGBZ_32,MEANGBZ_33,MEANGBZ_34,MEANGBZ_35,MEANGBZ_36,MEANGBZ_37,MEANGBZ_38,MEANGBZ_39,MEANGBZ_40,MEANGBZ_41,MEANGBZ_42,MEANGBZ_43,MEANGBZ_44,MEANGBZ_45,MEANGBZ_46,MEANGBZ_47,MEANGBZ_48,MEANGBZ_49,MEANGBZ_50,MEANGBZ_51,MEANGBZ_52,MEANGBZ_53,MEANGBZ_54,MEANGBZ_55,MEANGBZ_56,MEANGBZ_57,MEANGBZ_58,MEANGBZ_59,MEANGBZ_60,MEANGBZ_61,MEANGBZ_62,MEANGBZ_63,MEANGBZ_64,MEANGBZ_65,MEANGBZ_66,MEANGBZ_67,MEANGBZ_68,MEANGBZ_69,MEANGBZ_70,MEANGBZ_71,MEANGBZ_72,MEANGBZ_73,MEANGBZ_74,MEANGBZ_75,MEANGBZ_76,MEANGBZ_77,MEANGBZ_78,MEANGBZ_79,MEANGBZ_80,MEANGBZ_81,MEANGBZ_82,MEANGBZ_83,MEANGBZ_84,MEANGBZ_85,MEANGBZ_86,MEANGBZ_87,MEANGBZ_88,MEANGBZ_89,MEANGBZ_90,MEANGBZ_91,MEANGBZ_92,MEANGBZ_93,MEANGBZ_94,MEANGBZ_95,MEANGBZ_96,MEANGBZ_97,MEANGBZ_98,MEANGBZ_99,MEANGBZ_100,MEANGBZ_101,MEANGBZ_102,MEANGBZ_103,MEANGBZ_104,MEANGBZ_105,MEANGBZ_106,MEANGBZ_107,MEANGBZ_108,MEANGBZ_109,MEANGBZ_110,MEANGBZ_111,MEANGBZ_112,MEANGBZ_113,MEANGBZ_114,MEANGBZ_115,MEANGBZ_116,MEANGBZ_117,MEANGBZ_118,MEANGBZ_119
648,C,True,114.7,120.88,122.57,123.32,126.77,129.82,128.95,124.86,133.0,129.31,132.44,131.62,130.67,134.2,127.84,126.95,129.1,124.63,122.44,121.23,123.0,119.03,119.54,122.09,120.16,118.36,120.51,119.77,122.46,123.03,117.84,121.24,118.19,119.17,117.76,118.88,117.12,118.77,120.09,119.19,118.8,120.17,118.26,117.59,118.89,121.31,122.66,122.11,122.71,123.43,124.77,124.1,124.57,126.2,127.1,131.06,127.13,130.35,132.46,136.83,138.07,139.15,134.15,126.06,127.64,127.7,125.73,125.87,123.49,121.55,118.83,116.73,114.89,114.92,115.31,114.28,114.46,116.76,117.28,118.14,114.24,115.03,117.49,118.87,122.22,118.44,123.96,125.5,126.08,125.76,123.0,123.72,123.08,123.89,121.36,121.39,126.47,130.01,127.23,126.36,126.97,127.67,126.06,126.56,121.74,122.05,120.37,125.23,127.22,126.24,130.66,128.74,126.01,125.13,123.9,123.16,122.51,124.54,125.96
649,C,False,105.73,106.23,105.82,105.34,105.69,104.74,105.45,105.31,104.63,105.73,104.95,105.2,104.27,100.59,105.8,105.85,102.56,104.16,107.28,107.08,108.13,107.31,107.46,107.32,107.81,107.71,107.36,106.81,107.17,106.81,105.97,105.33,104.04,103.09,102.28,100.99,100.9,100.44,100.1,100.4,100.33,100.23,100.9,101.31,101.4,102.87,104.31,103.75,104.06,104.0,104.06,103.54,103.36,101.93,102.08,101.35,99.813,100.29,100.4,100.5,98.94,98.239,97.786,97.412,97.243,96.826,95.846,95.213,95.097,95.459,95.555,94.995,95.064,95.491,98.363,98.024,97.906,98.944,99.122,99.459,98.833,99.441,100.57,101.04,100.96,100.8,99.999,99.868,100.91,99.773,98.573,97.56,97.292,96.899,96.635,81.276,95.701,95.404,94.209,95.598,95.248,95.602,96.239,96.18,97.446,96.978,97.934,97.777,99.575,100.05,101.12,100.14,99.421,98.956,99.691,99.723,98.74,97.725,97.366
650,C,False,118.08,119.71,121.62,123.31,125.41,129.75,130.19,131.22,132.12,131.49,130.45,129.77,129.67,128.64,127.9,126.49,124.39,124.15,124.56,124.22,123.46,121.16,120.01,118.47,116.62,116.67,116.98,118.59,118.04,118.63,119.13,119.91,119.47,121.14,121.17,120.59,121.64,123.66,122.27,121.64,121.18,121.19,120.79,120.72,120.39,120.19,118.43,117.4,118.81,119.8,119.94,119.53,119.73,120.3,122.4,123.97,125.18,126.17,127.24,129.77,130.07,132.67,132.53,133.52,133.69,136.33,136.71,137.71,138.97,138.41,137.57,135.36,135.01,133.63,129.54,126.34,123.76,124.39,122.12,123.23,123.67,125.15,125.68,126.41,128.33,128.16,129.12,130.09,130.04,131.93,132.88,132.11,131.99,134.16,134.77,136.1,134.0,134.86,134.59,133.65,132.93,133.44,134.13,133.64,135.0,134.75,135.14,134.39,133.9,133.52,133.11,133.42,132.38,130.08,131.08,130.48,129.08,129.18,128.27
651,C,False,97.463,97.223,98.735,98.885,98.981,100.2,100.38,101.89,101.45,102.12,102.03,103.9,102.79,102.73,101.01,100.28,98.257,98.519,97.613,96.825,95.839,96.385,96.209,96.408,97.804,99.385,100.78,102.27,104.49,104.39,104.91,106.57,107.18,105.71,105.66,105.16,105.85,105.41,106.22,104.2,105.25,104.73,103.16,103.94,102.64,100.85,101.04,100.6,99.933,100.66,101.04,101.94,101.64,101.32,101.03,101.47,103.06,103.98,104.29,104.75,105.28,106.38,106.41,106.32,107.38,106.58,107.61,106.72,105.06,105.49,105.85,106.68,106.87,108.74,109.95,109.78,111.26,111.91,112.01,115.17,113.12,114.43,114.68,115.76,114.77,113.99,112.01,112.19,110.65,109.85,108.81,107.45,107.56,106.31,106.55,106.4,106.78,107.57,108.81,109.22,110.98,111.34,112.3,113.38,113.21,112.87,114.65,114.9,114.53,114.98,114.85,114.77,114.41,114.02,113.86,114.34,113.34,112.74,113.36
652,C,True,81.542,80.399,81.289,80.234,77.445,81.138,81.167,83.948,82.364,83.152,82.69,83.823,83.979,85.494,87.504,87.533,84.763,88.912,88.477,89.312,90.641,90.605,91.155,88.793,87.574,86.98,87.327,86.317,86.046,85.641,85.595,85.92,86.354,88.38,90.449,90.748,92.712,94.068,95.92,94.652,94.505,94.67,95.072,93.879,94.912,94.884,93.159,92.824,91.95,90.81,90.675,90.093,91.099,91.598,90.832,90.638,90.497,90.352,90.904,90.482,91.182,91.896,91.615,92.271,91.237,92.37,93.418,93.099,92.069,93.02,92.816,92.62,91.136,91.224,91.118,93.049,93.259,93.967,93.827,94.76,95.872,96.88,97.219,98.14,98.788,98.346,100.02,101.52,101.74,102.68,102.1,101.8,101.32,98.921,97.695,96.957,94.862,94.344,94.999,93.356,93.297,94.56,94.841,94.448,95.326,96.262,99.547,100.8,102.6,102.8,103.71,105.15,106.08,106.16,105.04,105.34,105.71,104.89,105.94
653,C,False,97.644,96.574,95.939,95.574,96.651,97.359,97.713,98.399,99.424,99.935,100.27,102.21,102.72,103.77,102.81,101.13,103.56,102.75,102.09,100.28,99.058,98.201,96.492,97.123,95.55,96.626,97.623,98.226,98.114,98.877,97.964,98.661,100.86,101.06,101.14,100.69,101.59,102.49,101.64,100.46,101.34,98.752,98.307,98.118,98.586,95.923,93.812,95.379,94.919,94.947,95.338,96.096,97.067,96.864,98.616,98.263,99.357,99.035,98.433,100.09,98.805,97.058,97.622,97.594,96.399,96.304,97.1,96.723,96.304,96.242,96.558,95.485,94.425,93.449,93.464,92.704,91.2213,89.73859999999999,88.2559,86.77319999999999,85.2905,83.8078,82.32509999999999,80.8424,79.35969999999999,77.877,95.772,98.472,98.227,71.258,98.18,97.718,94.895,68.353,94.344,93.39633333333333,92.44866666666667,91.501,92.872,92.425,92.018,91.271,91.744,92.223,93.682,93.861,94.223,94.209,93.349,92.961,92.89,91.236,92.149,92.626,92.964,92.974,95.043,94.266,93.481
654,C,False,104.51,105.44,106.23,107.05,108.6,109.82,111.63,112.78,113.17,113.74,114.43,115.14,113.98,113.49,112.04,110.18,109.16,107.77,107.37,107.14,107.0,107.66,107.65,107.98,108.87,108.53,109.25,109.34,109.63,110.7,111.29,111.7,111.51,111.96,112.83,113.3,112.95,112.91,112.4,111.26,111.62,112.08,111.22,111.34,110.91,110.72,110.33,108.86,108.44,108.1,107.74,107.68,108.14,108.81,109.36,110.09,111.2,112.22,113.57,115.32,116.36,116.99,117.38,117.37,116.41,115.78,114.43,112.79,111.72,110.61,109.42,109.23,108.2,108.5,108.9,109.62,109.59,109.62,110.01,110.93,112.33,113.07,113.89,113.85,114.31,113.58,113.45,113.49,113.01,112.55,111.76,111.46,111.69,110.28,109.87,109.73,109.6,109.46,109.59,109.64,109.59,110.07,109.79,110.15,110.71,110.84,111.61,112.57,113.15,113.56,113.24,113.36,113.16,113.58,113.07,113.38,112.34,111.37,110.55
655,C,False,125.72,126.43,124.89,125.6,125.33,124.3,123.94,120.36,119.51,118.62,117.68,117.82,117.88,115.61,116.11,117.81,117.77,118.81,120.56,121.6,121.65,122.74,124.26,124.47,124.29,123.96,123.17,122.68,122.3,123.34,122.88,120.72,119.16,117.69,117.73,116.08,113.9,113.09,112.37,111.15,110.26,109.39,108.96,109.95,110.21,109.96,110.12,109.49,108.97,111.02,111.26,113.58,113.3,115.24,118.33,119.49,118.7,117.77,117.04,117.25,116.89,116.06,114.96,112.47,111.72,111.84,113.24,113.39,114.07,113.49,113.34,114.36,113.83,112.24,111.37,112.52,112.0411111111111,111.56222222222222,111.08333333333333,110.60444444444444,110.12555555555555,109.64666666666666,109.16777777777777,108.68888888888888,108.21,107.7311111111111,107.25222222222222,106.77333333333333,106.29444444444445,105.81555555555556,105.33666666666667,104.85777777777778,104.3788888888889,103.9,103.42111111111112,102.94222222222223,102.46333333333334,101.98444444444445,101.50555555555556,101.02666666666667,100.54777777777778,100.06888888888889,99.59,99.697,98.375,99.314,99.257,100.2,103.22,103.93,103.18,105.23,107.31,108.35,108.32,108.48,109.84,109.7,109.28
656,C,False,136.76,135.37,139.09,143.05,141.17,150.33,147.78,147.29,151.21,146.15,143.58,146.05,141.43,143.98,146.16,149.45,147.95,144.54,141.54,144.46,144.37,146.53,148.69,148.35,150.58,147.05,143.64,138.26,138.46,137.27,131.81,130.01,127.63,124.47,130.63,132.1,130.18,128.13,129.53,131.0,121.4888888888889,111.97777777777779,102.46666666666667,92.95555555555556,83.44444444444446,73.93333333333334,64.42222222222223,54.911111111111126,45.4,106.97,137.43,138.6,133.67,129.15,127.15,149.97,122.77,120.14,121.19,148.39,118.07,119.0,119.93,117.27,121.36,118.93,136.1,128.69,116.8,118.61,118.75,117.03,114.29,114.19,113.32,113.09,110.83,111.68,111.92,112.39,109.68,111.21,109.81,110.99,112.03,110.54,111.65,115.16,113.71,112.0,114.71,117.51,120.14,119.96,123.7,122.29,127.01,127.41,128.12,125.56,126.29,126.94,126.66,122.81,120.87,120.02,120.6,118.82,118.05,118.16,117.95,117.78,117.5,120.88,124.0,124.2,126.26,126.42,130.28
657,C,False,123.61,122.51,120.99,119.65,119.02,117.68,117.16,115.78,115.43,115.4,115.92,116.14,116.11,117.54,118.08,118.3,119.61,119.34,120.52,121.45,122.04,122.7,124.18,124.96,125.47,125.79,126.52,127.53,127.37,127.71,127.78,127.48,127.81,127.86,129.16,128.58,128.65,129.09,128.64,127.62,127.49,126.74,125.67,125.52,124.56,122.35,122.02,120.66,120.13,119.53,118.4,118.31,118.47,119.07,119.8,119.93,120.17,120.94,122.38,124.45,126.7,127.12,127.64,128.68,129.84,130.57,130.7,131.67,132.27,131.92,130.72,129.72,128.36,129.14,127.81,126.88,125.35,124.85,124.8,123.87,122.87,123.42,122.46,122.04,122.42,123.27,122.51,122.53,121.97,121.84,122.0,122.11,122.05,122.23,122.06,122.72,122.07,121.14,121.28,121.8,122.08,121.82,122.64,121.61,121.78,121.81,121.98,123.14,124.18,124.44,126.05,127.58,128.3,129.29,130.59,130.91,130.19,130.34,129.84
658,C,False,95.48,95.064,94.169,93.646,93.021,93.015,92.249,91.792,91.5,91.148,91.164,90.731,91.04,90.773,90.556,90.524,90.954,90.947,91.537,91.682,92.088,92.961,93.302,93.651,93.26,93.541,93.482,93.602,93.254,93.072,92.469,91.502,91.108,91.494,90.168,89.582,90.051,89.224,89.697,88.916,88.673,87.798,87.8,87.756,87.278,87.568,86.909,87.029,86.885,86.78,87.035,87.403,87.421,87.77,87.867,88.44,89.077,89.424,89.291,89.182,88.773,88.634,88.503,88.256,87.137,86.851,85.545,85.395,84.514,84.021,83.785,83.086,82.881,82.667,83.201,82.544,82.356,82.524,82.537,82.328,82.056,82.257,82.222,82.864,82.836,83.54,83.817,84.176,84.029,83.65,84.175,83.959,84.487,84.379,83.609,84.466,83.889,83.818,83.688,84.281,84.045,84.249,84.023,83.441,83.26,84.481,85.943,85.331,85.359,84.581,84.258,83.714,83.154,78.872,84.168,84.32,84.204,82.33,82.937
659,C,True,97.212,95.489,95.272,94.945,95.356,94.702,96.444,94.706,94.021,93.79,95.664,98.433,99.521,102.0,103.47,103.53,102.9,102.82,103.17,101.99,101.25,98.824,97.969,97.311,96.484,96.876,95.946,96.437,95.326,96.318,96.653,96.721,97.646,98.941,100.47,100.12,101.32,102.55,103.73,105.46,108.51,107.7,108.08,107.93,107.38,107.95,107.88,107.12,107.02,106.52,105.47,105.09,105.43,104.7,104.4,103.23,102.65,103.18,101.4,99.957,98.603,98.671,99.212,98.732,99.174,99.569,99.123,100.71,102.5,104.17,106.55,108.07,108.14,108.29,108.0,107.52,105.89,105.66,104.22,100.81,98.849,98.211,99.503,98.067,97.705,98.583,97.866,98.905,98.699,99.847,99.748,101.79,101.73,100.91,100.87,101.11,102.72,103.74,103.58,103.64,102.2,102.32,103.32,104.25,102.69,102.68,104.02,103.61,104.45,104.19,103.57,105.71,105.23,105.62,104.28,103.82,104.16,103.44,103.0
660,C,False,84.086,84.374,83.61,84.479,84.584,85.817,86.075,86.55,87.501,88.298,89.73,87.249,85.861,87.576,85.588,86.57,85.817,85.465,87.184,85.598,85.527,83.465,86.05,86.347,84.302,84.987,84.01,85.219,83.458,83.848,84.094,82.748,83.339,83.118,85.942,85.714,85.74,86.574,90.258,88.69,90.968,89.721,92.11,91.071,87.982,86.621,90.097,88.309,85.524,85.406,84.144,86.05,84.59,81.972,81.161,85.327,82.102,83.327,82.872,82.691,82.832,83.976,80.076,83.068,84.454,81.985,79.617,82.919,80.275,80.252,80.095,80.565,78.985,80.635,81.612,79.157,81.845,79.76,78.776,78.276,77.878,76.79,75.578,77.867,77.0,76.361,76.905,73.979,74.684,81.703,77.253,79.549,88.173,84.025,84.715,85.173,91.201,81.623,91.068,91.742,89.419,93.896,90.762,87.9,90.507,85.008,90.029,85.906,80.744,85.807,85.622,82.24,83.589,79.128,80.896,78.912,78.611,83.045,78.231
661,C,False,133.75,135.02,132.6,133.26,130.75,132.87,132.29,133.73,135.57,133.17,135.95,136.24,139.85,142.84,140.58,137.64,137.61,132.14,133.61,134.93,129.32,127.69,126.7,126.75,130.96,130.99,128.84,129.06,128.75,132.8,128.33,130.23,128.73,131.47,135.9,139.33,137.97,138.49,137.63,132.65,134.43,131.58,132.15,129.82,128.55,125.38,123.53,119.5,120.14,117.62,114.39,113.47,113.85,114.17,113.81,114.06,114.69,115.18,116.22,115.09,114.12,114.99,115.66,118.87,112.07,112.76,111.62,111.81,113.53,113.69500000000001,113.86,114.025,114.19,114.355,114.52,114.685,114.85,115.015,115.18,115.345,115.51,115.675,115.84,116.005,116.17,116.43625,116.7025,116.96875,117.235,117.50125,117.7675,118.03375,118.30000000000001,118.56625000000001,118.83250000000001,119.09875000000001,119.36500000000001,119.63125000000001,119.89750000000001,120.16375000000001,120.43,121.92,120.82,125.27,125.5,127.46,125.73,127.65,129.49,131.93,132.2,135.47,135.72,135.09,137.2,140.67,140.03,139.07,139.2
662,C,False,59.654,60.52,60.903,62.092,63.806,64.609,64.099,66.512,63.326,66.923,68.855,68.675,68.275,68.819,66.843,65.595,67.872,68.005,74.667,71.639,69.798,70.349,69.442,71.756,72.43,72.942,73.448,75.493,77.746,76.604,78.219,75.27,75.319,72.623,73.316,72.302,73.199,76.872,75.579,73.884,75.603,75.493,74.369,75.094,75.23,73.037,72.827,73.572,73.17,72.57,72.48,72.952,73.722,72.216,70.813,72.714,71.722,72.487,70.347,71.012,69.87,72.093,71.962,73.266,75.449,73.617,73.219,70.503,71.157,72.062,72.109,70.029,69.091,66.519,67.174,67.759,67.598,68.287,69.671,68.793,69.242,69.605,69.33,69.453,69.611,68.211,68.917,70.434,69.856,69.609,69.169,69.582,69.522,70.501,69.532,70.949,70.885,70.806,70.674,70.871,70.779,69.965,69.677,70.506,70.388,69.34,69.354,70.35,69.87,70.914,71.963,72.113,73.572,74.032,73.847,70.708,73.779,74.145,74.119
663,C,False,86.385,86.807,87.06,86.947,86.963,87.495,87.432,87.326,86.524,87.319,86.951,87.135,87.415,86.922,87.206,87.08,88.861,89.452,90.054,90.904,90.941,91.32,92.665,93.02,92.665,92.025,91.235,90.73,89.369,88.801,88.073,87.53,86.76,86.89,86.72,87.256,87.484,87.174,87.93,88.135,88.901,89.403,89.893,90.211,90.632,90.859,90.748,90.362,90.129,90.337,90.439,89.726,90.102,89.195,89.023,89.66,89.185,87.998,87.894,87.668,87.875,87.179,87.391,87.557,87.43,87.192,86.828,86.774,86.589,86.539,87.086,87.573,87.304,86.68,87.424,87.634,87.315,86.773,86.611,83.754,85.153,85.49,84.087,83.369,82.429,82.404,82.643,82.001,81.70796296296297,81.41492592592593,81.12188888888889,80.82885185185185,80.53581481481481,80.24277777777777,79.94974074074075,79.65670370370371,79.36366666666667,79.07062962962964,78.7775925925926,78.48455555555556,78.19151851851852,77.89848148148148,77.60544444444444,77.3124074074074,77.01937037037037,76.72633333333333,76.43329629629629,76.14025925925927,75.84722222222223,75.55418518518519,75.26114814814815,74.96811111111111,74.67507407407408,74.38203703703704,74.089,73.768,74.058,74.003,73.704
664,C,True,107.51,107.03,106.85,107.92,106.52,106.08,105.48,104.95,104.8,104.61,104.17,105.58,105.23,106.01,105.95,105.93,105.14,104.18,104.05,104.85,105.22,106.14,106.35,106.51,106.8,106.43,107.95,108.68,109.04,108.67,109.27,110.3,109.83,110.32,110.46,109.64,108.38,108.3,108.5,109.27,109.19,107.89,106.85,106.18,104.96,104.29,103.68,102.92,101.23,102.91,103.4,103.16,104.49,103.83,103.03,102.78,104.1,104.69,104.95,104.48,103.18,103.04,104.39,105.01,105.88,106.04,106.87,105.86,105.38,105.54,104.88,105.42,105.62,105.4,108.08,107.74,107.23,108.06,108.92,110.19,109.94,109.76,110.65,111.44,108.84,109.17,110.1,109.39,110.89,110.81,109.88,108.69,107.56,107.98,108.0,108.28,107.59,107.48,107.53,106.91,109.23,109.72,107.75,109.26,111.13,111.09,110.9,111.7,110.69,111.75,111.68,111.67,110.32,108.9,108.76,108.77,106.95,109.51,112.18
665,C,False,136.26,139.92,142.73,144.24,143.36,138.94,136.87,137.73,136.57,135.11,132.18,130.76,131.28,131.11,131.22,130.5,128.15,127.55,128.0,130.06,128.84,128.81,131.24,128.18,127.11,126.31,130.52,133.82,137.57,138.48,139.26,140.3,139.59,138.11,136.95,135.11,134.48,135.91,133.43,138.54,138.17,139.03,136.99,134.14,135.78,137.67,136.75,135.86,137.14,137.92,138.34,136.91,133.54,135.49,138.4,136.05,137.82,136.11,137.21,139.72,139.71,142.78,143.88,141.46,140.79,142.15,144.76,147.72,158.25,154.97,154.58,91.369,148.42,151.23,155.36,152.77,151.73,150.92,147.15,144.14,142.73,138.62,139.11,137.99,137.67,137.37,135.08,135.01,133.67,135.98,137.94,136.16,137.14,139.11,136.48,135.83,135.33,136.49,136.61,137.99,136.22,134.53,134.42,136.34,134.72,131.94,131.88,134.9,134.58,136.92,137.95,138.85,138.5,138.04,138.91,137.26,139.54,134.61,133.41
666,C,False,94.883,94.917,96.367,96.955,97.739,98.527,99.83,99.9,99.489,99.167,98.047,97.094,95.669,95.025,94.793,94.888,94.31,95.001,94.586,95.072,95.287,95.404,95.072,95.0,94.891,94.885,94.342,95.201,95.607,95.131,95.057,95.332,95.936,96.132,96.221,96.216,96.254,95.887,95.407,95.835,96.337,96.676,96.344,95.588,95.166,94.309,94.126,93.49,93.203,93.602,93.607,93.577,93.464,93.513,93.119,93.34,93.835,94.867,95.937,96.997,97.179,98.444,98.495,97.577,96.944,96.407,95.97,95.131,94.652,93.564,92.591,91.729,90.776,90.158,90.206,90.804,90.822,90.745,91.143,90.974,92.113,92.828,93.118,94.035,94.59,94.301,94.409,94.323,94.755,94.511,95.512,95.079,95.296,94.563,94.76,94.906,94.614,94.474,95.495,94.949,95.206,94.806,94.167,93.971,93.578,93.003,93.143,92.98,92.63,91.027,90.507,88.919,88.155,88.861,88.634,89.01,88.837,89.758,90.014
667,C,False,81.542,80.399,81.289,80.234,77.445,81.138,81.167,83.948,82.364,83.152,82.69,83.823,83.979,85.494,87.504,87.533,84.763,88.912,88.477,89.312,90.641,90.605,91.155,88.793,87.574,86.98,87.327,86.317,86.046,85.641,85.595,85.92,86.354,88.38,90.449,90.748,92.712,94.068,95.92,94.652,94.505,94.67,95.072,93.879,94.912,94.884,93.159,92.824,91.95,90.81,90.675,90.093,91.099,91.598,90.832,90.638,90.497,90.352,90.904,90.482,91.182,91.896,91.615,92.271,91.237,92.37,93.418,93.099,92.069,93.02,92.816,92.62,91.136,91.224,91.118,93.049,93.259,93.967,93.827,94.76,95.872,96.88,97.219,98.14,98.788,98.346,100.02,101.52,101.74,102.68,102.1,101.8,101.32,98.921,97.695,96.957,94.862,94.344,94.999,93.356,93.297,94.56,94.841,94.448,95.326,96.262,99.547,100.8,102.6,102.8,103.71,105.15,106.08,106.16,105.04,105.34,105.71,104.89,105.94
668,C,False,0.0,93.972,166.17,26.259,57.339,42.234,87.675,22.613,29.77,109.03,120.57,72.802,66.702,126.19,70.671,74.75,87.829,100.83,113.55,113.26,94.459,141.3,111.42,113.53,101.83,126.21,103.75,124.21,122.49,118.92,110.62,92.945,106.47,93.659,82.867,98.579,99.751,103.23,104.17,104.49,102.29,110.5,101.08,112.93,103.2,101.53,110.43,105.14,99.7,95.923,98.077,110.45,102.47,100.72,109.69,115.1,90.346,79.586,87.424,87.98,87.269,85.516,91.342,75.008,75.028,72.638,71.855,83.248,73.741,75.015,77.607,78.592,79.535,69.7,68.482,82.617,67.774,85.2,65.662,66.257,67.417,68.949,79.684,65.279,80.533,67.025,66.235,65.922,63.319,65.737,70.202,68.249,82.238,67.943,68.185,84.139,67.949,67.563,87.704,68.553,71.691,87.288,70.766,85.419,88.402,77.158,91.851,72.221,86.166,71.8,72.614,72.574,67.639,72.122,72.508,73.967,72.265,85.871,90.864
669,C,True,110.51,110.7,111.61,111.51,111.47,111.52,111.81,112.09,112.5,112.49,112.19,111.8,112.02,112.27,112.14,112.24,111.56,110.98,110.43,110.26,109.72,109.48,108.67,108.41,108.13,107.9,108.24,107.8,108.9,108.81,109.22,110.06,104.02,112.12,113.08,114.29,114.67,115.44,116.02,116.58,116.37,116.79,117.2,116.45,116.31,115.72,115.17,113.78,113.4,112.88,112.26,111.35,110.76,110.5,110.55,109.89,109.6,78.912,109.68,109.88,109.16,109.53,109.23,109.48,110.09,109.87,110.27,110.44,110.35,110.58,110.63,110.62,110.23,110.23,110.02,108.98,108.88,108.17,108.11,107.99,107.44,108.2,108.45,109.2,109.83,110.2,110.64,111.28,112.55,112.57,113.3,113.92,114.56,114.91,114.9,115.17,114.25,113.82,113.36,113.0,112.84,112.74,113.14,112.08,111.17,110.94,110.12,109.28,108.72,109.01,109.3,108.76,108.8,109.54,108.64,108.87,108.96,108.81,109.18
670,C,False,123.14,124.42,128.4,127.97,136.94,134.26,138.46,143.46,143.31,137.02,137.14,138.38,140.27,142.43,140.8,137.77,134.14,140.21,137.07,137.58,132.01,133.14,133.36,135.63,134.26,132.24,133.27,134.45,133.55,134.23,139.1,135.91,134.05,138.37,141.79,141.83,137.46,138.06,138.03,140.75,140.59,137.26,134.32,135.53,135.13,134.65,129.7,127.1,125.86,125.31,123.9,126.48,124.36,125.32,121.07,121.5,121.9,123.61,125.06,127.87,127.84,127.68,131.09,130.6,134.55,133.85,134.91,135.89,131.56,135.36,135.67,134.17,126.72,121.95,121.92,122.21,121.09,121.99,123.36,120.49,124.41,119.03,117.07,115.16,112.87,114.39,113.54,115.22,114.12,116.75,120.08,119.28,121.0,119.79,119.85,123.31,126.91,125.91,126.26,126.01,124.04,125.99,127.54,127.69,127.78,129.49,130.25,129.52,129.88,128.78,127.71,125.79,124.79,125.65,124.88,121.39,121.64,121.67,119.22
671,C,False,81.572,71.922,74.757,95.442,87.518,78.367,81.732,103.84,94.762,76.27,87.469,80.011,85.246,90.011,80.572,77.693,74.069,86.114,71.121,87.618,76.882,78.6,101.49,89.277,90.861,97.713,104.2,92.616,82.679,80.793,85.41,83.017,81.555,95.501,87.446,80.089,94.894,86.385,87.5,82.692,85.856,86.605,86.445,85.523,91.148,90.966,87.817,80.88,94.588,100.31,91.048,97.502,91.62,94.249,85.377,88.688,88.309,89.56,93.277,92.489,90.579,96.283,86.971,86.738,85.55,87.57,85.318,88.724,93.207,91.558,91.909,92.91,95.796,94.647,89.031,95.65,86.792,88.799,95.915,86.535,86.941,83.398,82.808,84.492,86.346,84.726,84.954,85.318,85.049,75.597,81.22,80.17,86.076,90.624,76.959,83.463,76.725,83.846,85.419,80.512,85.579,81.863,82.615,82.739,83.577,81.639,84.438,81.72,82.717,83.226,82.254,81.253,84.944,82.834,82.423,82.976,83.789,80.541,80.966
672,C,False,68.4,98.743,100.02,101.29,100.52,102.18,84.915,104.87,86.86,88.339,76.189,89.33,83.161,81.66,93.868,81.384,83.971,74.006,75.919,77.916,77.32,76.14,67.757,81.082,78.159,71.297,76.516,70.893,73.854,76.472,74.501,77.054,70.816,75.007,76.145,77.383,77.173,80.482,77.461,80.494,75.559,78.875,73.041,79.488,80.546,76.992,78.719,72.942,82.02,76.976,76.301,79.788,77.009,82.669,80.286,78.477,81.462,86.306,84.108,78.71,79.735,78.693,82.209,79.171,74.641,73.186,84.439,77.911,77.376,76.944,74.986,77.614,81.071,82.026,79.638,76.183,82.301,78.03,78.457,80.195,76.892,79.498,78.481,81.716,80.386,81.502,82.291,84.082,78.953,80.237,79.611,81.387,79.182,75.444,74.004,75.214,76.106,72.253,71.395,72.356,72.762,73.707,74.186,74.672,75.598,73.002,72.681,73.738,73.354,74.169,73.262,74.143,74.9,75.357,75.267,74.634,74.635,79.833,79.255
